	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_1.10_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_1.10_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_1.10_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_2.11_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_2.11_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_2.11_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_3.12_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_3.12_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_3.12_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_4.13_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_4.13_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_180_5_x_30_sec_Rep_4.13_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_1.0_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_1.0_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_1.0_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_2.1_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_2.1_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_2.1_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_3.2_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_4.3_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_4.3_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_4.3_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_5.4_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_5.4_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_3x4_5_x_30_sec_Rep_5.4_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_1.5_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_1.5_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_1.5_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_2.6_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_2.6_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_2.6_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_3.7_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_3.7_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_3.7_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_4.8_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_4.8_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_4.8_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_5.9_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_5.9_148_1481Hz.c3d	G:\My Drive\Adam_G_Thesis\4_Data\Pilot\Raw_data\Raw_EMG_Data\2020.11.16.TAFTPilot\Footswitch_Signals\TAFT_P5_6x4_5_x_30_sec_Rep_5.9_148_1481Hz.c3d
1820	12.278250	1820.000000	12.278250	12.278250	1820.000000	12.278250	12.278250	1820.000000	12.278250	12.278250	1820.000000	12.278250				12.278250	1820.000000	12.278250			12.278250	1820.000000	12.278250	12.278250	1820.000000	12.278250	12.278250	1820.000000	12.278250	12.278250	1820.000000	12.278250	12.278250	1820.000000	12.278250	12.278250	1820.000000	12.278250	12.278250	1820.000000	12.278250	12.278250	1820.000000	12.278250
1821	12.285000	1821.000000	12.285000	12.285000	1821.000000	12.285000	12.285000	1821.000000	12.285000	12.285000	1821.000000	12.285000				12.285000	1821.000000	12.285000			12.285000	1821.000000	12.285000	12.285000	1821.000000	12.285000	12.285000	1821.000000	12.285000	12.285000	1821.000000	12.285000	12.285000	1821.000000	12.285000	12.285000	1821.000000	12.285000	12.285000	1821.000000	12.285000	12.285000	1821.000000	12.285000
1822	12.291750	1822.000000	12.291750	12.291750	1822.000000	12.291750	12.291750	1822.000000	12.291750	12.291750	1822.000000	12.291750				12.291750	1822.000000	12.291750			12.291750	1822.000000	12.291750	12.291750	1822.000000	12.291750	12.291750	1822.000000	12.291750	12.291750	1822.000000	12.291750	12.291750	1822.000000	12.291750	12.291750	1822.000000	12.291750	12.291750	1822.000000	12.291750	12.291750	1822.000000	12.291750
1823	12.298500	1823.000000	12.298500	12.298500	1823.000000	12.298500	12.298500	1823.000000	12.298500	12.298500	1823.000000	12.298500				12.298500	1823.000000	12.298500			12.298500	1823.000000	12.298500	12.298500	1823.000000	12.298500	12.298500	1823.000000	12.298500	12.298500	1823.000000	12.298500	12.298500	1823.000000	12.298500	12.298500	1823.000000	12.298500	12.298500	1823.000000	12.298500	12.298500	1823.000000	12.298500
1824	12.305250	1824.000000	12.305250	12.305250	1824.000000	12.305250	12.305250	1824.000000	12.305250	12.305250	1824.000000	12.305250				12.305250	1824.000000	12.305250			12.305250	1824.000000	12.305250	12.305250	1824.000000	12.305250	12.305250	1824.000000	12.305250	12.305250	1824.000000	12.305250	12.305250	1824.000000	12.305250	12.305250	1824.000000	12.305250	12.305250	1824.000000	12.305250	12.305250	1824.000000	12.305250
1825	12.312000	1825.000000	12.312000	12.312000	1825.000000	12.312000	12.312000	1825.000000	12.312000	12.312000	1825.000000	12.312000				12.312000	1825.000000	12.312000			12.312000	1825.000000	12.312000	12.312000	1825.000000	12.312000	12.312000	1825.000000	12.312000	12.312000	1825.000000	12.312000	12.312000	1825.000000	12.312000	12.312000	1825.000000	12.312000	12.312000	1825.000000	12.312000	12.312000	1825.000000	12.312000
1826	12.318750	1826.000000	12.318750	12.318750	1826.000000	12.318750	12.318750	1826.000000	12.318750	12.318750	1826.000000	12.318750				12.318750	1826.000000	12.318750			12.318750	1826.000000	12.318750	12.318750	1826.000000	12.318750	12.318750	1826.000000	12.318750	12.318750	1826.000000	12.318750	12.318750	1826.000000	12.318750	12.318750	1826.000000	12.318750	12.318750	1826.000000	12.318750	12.318750	1826.000000	12.318750
1827	12.325500	1827.000000	12.325500	12.325500	1827.000000	12.325500	12.325500	1827.000000	12.325500	12.325500	1827.000000	12.325500				12.325500	1827.000000	12.325500			12.325500	1827.000000	12.325500	12.325500	1827.000000	12.325500	12.325500	1827.000000	12.325500	12.325500	1827.000000	12.325500	12.325500	1827.000000	12.325500	12.325500	1827.000000	12.325500	12.325500	1827.000000	12.325500	12.325500	1827.000000	12.325500
1828	12.332250	1828.000000	12.332250	12.332250	1828.000000	12.332250	12.332250	1828.000000	12.332250	12.332250	1828.000000	12.332250				12.332250	1828.000000	12.332250			12.332250	1828.000000	12.332250	12.332250	1828.000000	12.332250	12.332250	1828.000000	12.332250	12.332250	1828.000000	12.332250	12.332250	1828.000000	12.332250	12.332250	1828.000000	12.332250	12.332250	1828.000000	12.332250	12.332250	1828.000000	12.332250
1829	12.339000	1829.000000	12.339000	12.339000	1829.000000	12.339000	12.339000	1829.000000	12.339000	12.339000	1829.000000	12.339000				12.339000	1829.000000	12.339000			12.339000	1829.000000	12.339000	12.339000	1829.000000	12.339000	12.339000	1829.000000	12.339000	12.339000	1829.000000	12.339000	12.339000	1829.000000	12.339000	12.339000	1829.000000	12.339000	12.339000	1829.000000	12.339000	12.339000	1829.000000	12.339000
1830	12.345750	1830.000000	12.345750	12.345750	1830.000000	12.345750	12.345750	1830.000000	12.345750	12.345750	1830.000000	12.345750				12.345750	1830.000000	12.345750			12.345750	1830.000000	12.345750	12.345750	1830.000000	12.345750	12.345750	1830.000000	12.345750	12.345750	1830.000000	12.345750	12.345750	1830.000000	12.345750	12.345750	1830.000000	12.345750	12.345750	1830.000000	12.345750	12.345750	1830.000000	12.345750
1831	12.352500	1831.000000	12.352500	12.352500	1831.000000	12.352500	12.352500	1831.000000	12.352500	12.352500	1831.000000	12.352500				12.352500	1831.000000	12.352500			12.352500	1831.000000	12.352500	12.352500	1831.000000	12.352500	12.352500	1831.000000	12.352500	12.352500	1831.000000	12.352500	12.352500	1831.000000	12.352500	12.352500	1831.000000	12.352500	12.352500	1831.000000	12.352500	12.352500	1831.000000	12.352500
1832	12.359250	1832.000000	12.359250	12.359250	1832.000000	12.359250	12.359250	1832.000000	12.359250	12.359250	1832.000000	12.359250				12.359250	1832.000000	12.359250			12.359250	1832.000000	12.359250	12.359250	1832.000000	12.359250	12.359250	1832.000000	12.359250	12.359250	1832.000000	12.359250	12.359250	1832.000000	12.359250	12.359250	1832.000000	12.359250	12.359250	1832.000000	12.359250	12.359250	1832.000000	12.359250
1833	12.366000	1833.000000	12.366000	12.366000	1833.000000	12.366000	12.366000	1833.000000	12.366000	12.366000	1833.000000	12.366000				12.366000	1833.000000	12.366000			12.366000	1833.000000	12.366000	12.366000	1833.000000	12.366000	12.366000	1833.000000	12.366000	12.366000	1833.000000	12.366000	12.366000	1833.000000	12.366000	12.366000	1833.000000	12.366000	12.366000	1833.000000	12.366000	12.366000	1833.000000	12.366000
1834	12.372750	1834.000000	12.372750	12.372750	1834.000000	12.372750	12.372750	1834.000000	12.372750	12.372750	1834.000000	12.372750				12.372750	1834.000000	12.372750			12.372750	1834.000000	12.372750	12.372750	1834.000000	12.372750	12.372750	1834.000000	12.372750	12.372750	1834.000000	12.372750	12.372750	1834.000000	12.372750	12.372750	1834.000000	12.372750	12.372750	1834.000000	12.372750	12.372750	1834.000000	12.372750
1835	12.379500	1835.000000	12.379500	12.379500	1835.000000	12.379500	12.379500	1835.000000	12.379500	12.379500	1835.000000	12.379500				12.379500	1835.000000	12.379500			12.379500	1835.000000	12.379500	12.379500	1835.000000	12.379500	12.379500	1835.000000	12.379500	12.379500	1835.000000	12.379500	12.379500	1835.000000	12.379500	12.379500	1835.000000	12.379500	12.379500	1835.000000	12.379500	12.379500	1835.000000	12.379500
1836	12.386250	1836.000000	12.386250	12.386250	1836.000000	12.386250	12.386250	1836.000000	12.386250	12.386250	1836.000000	12.386250				12.386250	1836.000000	12.386250			12.386250	1836.000000	12.386250	12.386250	1836.000000	12.386250	12.386250	1836.000000	12.386250	12.386250	1836.000000	12.386250	12.386250	1836.000000	12.386250	12.386250	1836.000000	12.386250	12.386250	1836.000000	12.386250	12.386250	1836.000000	12.386250
1837	12.393000	1837.000000	12.393000	12.393000	1837.000000	12.393000	12.393000	1837.000000	12.393000	12.393000	1837.000000	12.393000				12.393000	1837.000000	12.393000			12.393000	1837.000000	12.393000	12.393000	1837.000000	12.393000	12.393000	1837.000000	12.393000	12.393000	1837.000000	12.393000	12.393000	1837.000000	12.393000	12.393000	1837.000000	12.393000	12.393000	1837.000000	12.393000	12.393000	1837.000000	12.393000
1838	12.399750	1838.000000	12.399750	12.399750	1838.000000	12.399750	12.399750	1838.000000	12.399750	12.399750	1838.000000	12.399750				12.399750	1838.000000	12.399750			12.399750	1838.000000	12.399750	12.399750	1838.000000	12.399750	12.399750	1838.000000	12.399750	12.399750	1838.000000	12.399750	12.399750	1838.000000	12.399750	12.399750	1838.000000	12.399750	12.399750	1838.000000	12.399750	12.399750	1838.000000	12.399750
1839	12.406500	1839.000000	12.406500	12.406500	1839.000000	12.406500	12.406500	1839.000000	12.406500	12.406500	1839.000000	12.406500				12.406500	1839.000000	12.406500			12.406500	1839.000000	12.406500	12.406500	1839.000000	12.406500	12.406500	1839.000000	12.406500	12.406500	1839.000000	12.406500	12.406500	1839.000000	12.406500	12.406500	1839.000000	12.406500	12.406500	1839.000000	12.406500	12.406500	1839.000000	12.406500
1840	12.413250	1840.000000	12.413250	12.413250	1840.000000	12.413250	12.413250	1840.000000	12.413250	12.413250	1840.000000	12.413250				12.413250	1840.000000	12.413250			12.413250	1840.000000	12.413250	12.413250	1840.000000	12.413250	12.413250	1840.000000	12.413250	12.413250	1840.000000	12.413250	12.413250	1840.000000	12.413250	12.413250	1840.000000	12.413250	12.413250	1840.000000	12.413250	12.413250	1840.000000	12.413250
1841	12.420000	1841.000000	12.420000	12.420000	1841.000000	12.420000	12.420000	1841.000000	12.420000	12.420000	1841.000000	12.420000				12.420000	1841.000000	12.420000			12.420000	1841.000000	12.420000	12.420000	1841.000000	12.420000	12.420000	1841.000000	12.420000	12.420000	1841.000000	12.420000	12.420000	1841.000000	12.420000	12.420000	1841.000000	12.420000	12.420000	1841.000000	12.420000	12.420000	1841.000000	12.420000
1842	12.426750	1842.000000	12.426750	12.426750	1842.000000	12.426750	12.426750	1842.000000	12.426750	12.426750	1842.000000	12.426750				12.426750	1842.000000	12.426750			12.426750	1842.000000	12.426750	12.426750	1842.000000	12.426750	12.426750	1842.000000	12.426750	12.426750	1842.000000	12.426750	12.426750	1842.000000	12.426750	12.426750	1842.000000	12.426750	12.426750	1842.000000	12.426750	12.426750	1842.000000	12.426750
1843	12.433500	1843.000000	12.433500	12.433500	1843.000000	12.433500	12.433500	1843.000000	12.433500	12.433500	1843.000000	12.433500				12.433500	1843.000000	12.433500			12.433500	1843.000000	12.433500	12.433500	1843.000000	12.433500	12.433500	1843.000000	12.433500	12.433500	1843.000000	12.433500	12.433500	1843.000000	12.433500	12.433500	1843.000000	12.433500	12.433500	1843.000000	12.433500	12.433500	1843.000000	12.433500
1844	12.440250	1844.000000	12.440250	12.440250	1844.000000	12.440250	12.440250	1844.000000	12.440250	12.440250	1844.000000	12.440250				12.440250	1844.000000	12.440250			12.440250	1844.000000	12.440250	12.440250	1844.000000	12.440250	12.440250	1844.000000	12.440250	12.440250	1844.000000	12.440250	12.440250	1844.000000	12.440250	12.440250	1844.000000	12.440250	12.440250	1844.000000	12.440250	12.440250	1844.000000	12.440250
1845	12.447001	1845.000000	12.447001	12.447001	1845.000000	12.447001	12.447001	1845.000000	12.447001	12.447001	1845.000000	12.447001				12.447001	1845.000000	12.447001			12.447001	1845.000000	12.447001	12.447001	1845.000000	12.447001	12.447001	1845.000000	12.447001	12.447001	1845.000000	12.447001	12.447001	1845.000000	12.447001	12.447001	1845.000000	12.447001	12.447001	1845.000000	12.447001	12.447001	1845.000000	12.447001
1846	12.453750	1846.000000	12.453750	12.453750	1846.000000	12.453750	12.453750	1846.000000	12.453750	12.453750	1846.000000	12.453750				12.453750	1846.000000	12.453750			12.453750	1846.000000	12.453750	12.453750	1846.000000	12.453750	12.453750	1846.000000	12.453750	12.453750	1846.000000	12.453750	12.453750	1846.000000	12.453750	12.453750	1846.000000	12.453750	12.453750	1846.000000	12.453750	12.453750	1846.000000	12.453750
1847	12.460500	1847.000000	12.460500	12.460500	1847.000000	12.460500	12.460500	1847.000000	12.460500	12.460500	1847.000000	12.460500				12.460500	1847.000000	12.460500			12.460500	1847.000000	12.460500	12.460500	1847.000000	12.460500	12.460500	1847.000000	12.460500	12.460500	1847.000000	12.460500	12.460500	1847.000000	12.460500	12.460500	1847.000000	12.460500	12.460500	1847.000000	12.460500	12.460500	1847.000000	12.460500
1848	12.467250	1848.000000	12.467250	12.467250	1848.000000	12.467250	12.467250	1848.000000	12.467250	12.467250	1848.000000	12.467250				12.467250	1848.000000	12.467250			12.467250	1848.000000	12.467250	12.467250	1848.000000	12.467250	12.467250	1848.000000	12.467250	12.467250	1848.000000	12.467250	12.467250	1848.000000	12.467250	12.467250	1848.000000	12.467250	12.467250	1848.000000	12.467250	12.467250	1848.000000	12.467250
1849	12.474000	1849.000000	12.474000	12.474000	1849.000000	12.474000	12.474000	1849.000000	12.474000	12.474000	1849.000000	12.474000				12.474000	1849.000000	12.474000			12.474000	1849.000000	12.474000	12.474000	1849.000000	12.474000	12.474000	1849.000000	12.474000	12.474000	1849.000000	12.474000	12.474000	1849.000000	12.474000	12.474000	1849.000000	12.474000	12.474000	1849.000000	12.474000	12.474000	1849.000000	12.474000
1850	12.480750	1850.000000	12.480750	12.480750	1850.000000	12.480750	12.480750	1850.000000	12.480750	12.480750	1850.000000	12.480750				12.480750	1850.000000	12.480750			12.480750	1850.000000	12.480750	12.480750	1850.000000	12.480750	12.480750	1850.000000	12.480750	12.480750	1850.000000	12.480750	12.480750	1850.000000	12.480750	12.480750	1850.000000	12.480750	12.480750	1850.000000	12.480750	12.480750	1850.000000	12.480750
1851	12.487500	1851.000000	12.487500	12.487500	1851.000000	12.487500	12.487500	1851.000000	12.487500	12.487500	1851.000000	12.487500				12.487500	1851.000000	12.487500			12.487500	1851.000000	12.487500	12.487500	1851.000000	12.487500	12.487500	1851.000000	12.487500	12.487500	1851.000000	12.487500	12.487500	1851.000000	12.487500	12.487500	1851.000000	12.487500	12.487500	1851.000000	12.487500	12.487500	1851.000000	12.487500
1852	12.494250	1852.000000	12.494250	12.494250	1852.000000	12.494250	12.494250	1852.000000	12.494250	12.494250	1852.000000	12.494250				12.494250	1852.000000	12.494250			12.494250	1852.000000	12.494250	12.494250	1852.000000	12.494250	12.494250	1852.000000	12.494250	12.494250	1852.000000	12.494250	12.494250	1852.000000	12.494250	12.494250	1852.000000	12.494250	12.494250	1852.000000	12.494250	12.494250	1852.000000	12.494250
1853	12.501000	1853.000000	12.501000	12.501000	1853.000000	12.501000	12.501000	1853.000000	12.501000	12.501000	1853.000000	12.501000				12.501000	1853.000000	12.501000			12.501000	1853.000000	12.501000	12.501000	1853.000000	12.501000	12.501000	1853.000000	12.501000	12.501000	1853.000000	12.501000	12.501000	1853.000000	12.501000	12.501000	1853.000000	12.501000	12.501000	1853.000000	12.501000	12.501000	1853.000000	12.501000
1854	12.507751	1854.000000	12.507751	12.507751	1854.000000	12.507751	12.507751	1854.000000	12.507751	12.507751	1854.000000	12.507751				12.507751	1854.000000	12.507751			12.507751	1854.000000	12.507751	12.507751	1854.000000	12.507751	12.507751	1854.000000	12.507751	12.507751	1854.000000	12.507751	12.507751	1854.000000	12.507751	12.507751	1854.000000	12.507751	12.507751	1854.000000	12.507751	12.507751	1854.000000	12.507751
1855	12.514500	1855.000000	12.514500	12.514500	1855.000000	12.514500	12.514500	1855.000000	12.514500	12.514500	1855.000000	12.514500				12.514500	1855.000000	12.514500			12.514500	1855.000000	12.514500	12.514500	1855.000000	12.514500	12.514500	1855.000000	12.514500	12.514500	1855.000000	12.514500	12.514500	1855.000000	12.514500	12.514500	1855.000000	12.514500	12.514500	1855.000000	12.514500	12.514500	1855.000000	12.514500
1856	12.521250	1856.000000	12.521250	12.521250	1856.000000	12.521250	12.521250	1856.000000	12.521250	12.521250	1856.000000	12.521250				12.521250	1856.000000	12.521250			12.521250	1856.000000	12.521250	12.521250	1856.000000	12.521250	12.521250	1856.000000	12.521250	12.521250	1856.000000	12.521250	12.521250	1856.000000	12.521250	12.521250	1856.000000	12.521250	12.521250	1856.000000	12.521250	12.521250	1856.000000	12.521250
1857	12.528000	1857.000000	12.528000	12.528000	1857.000000	12.528000	12.528000	1857.000000	12.528000	12.528000	1857.000000	12.528000				12.528000	1857.000000	12.528000			12.528000	1857.000000	12.528000	12.528000	1857.000000	12.528000	12.528000	1857.000000	12.528000	12.528000	1857.000000	12.528000	12.528000	1857.000000	12.528000	12.528000	1857.000000	12.528000	12.528000	1857.000000	12.528000	12.528000	1857.000000	12.528000
1858	12.534750	1858.000000	12.534750	12.534750	1858.000000	12.534750	12.534750	1858.000000	12.534750	12.534750	1858.000000	12.534750				12.534750	1858.000000	12.534750			12.534750	1858.000000	12.534750	12.534750	1858.000000	12.534750	12.534750	1858.000000	12.534750	12.534750	1858.000000	12.534750	12.534750	1858.000000	12.534750	12.534750	1858.000000	12.534750	12.534750	1858.000000	12.534750	12.534750	1858.000000	12.534750
1859	12.541500	1859.000000	12.541500	12.541500	1859.000000	12.541500	12.541500	1859.000000	12.541500	12.541500	1859.000000	12.541500				12.541500	1859.000000	12.541500			12.541500	1859.000000	12.541500	12.541500	1859.000000	12.541500	12.541500	1859.000000	12.541500	12.541500	1859.000000	12.541500	12.541500	1859.000000	12.541500	12.541500	1859.000000	12.541500	12.541500	1859.000000	12.541500	12.541500	1859.000000	12.541500
1860	12.548250	1860.000000	12.548250	12.548250	1860.000000	12.548250	12.548250	1860.000000	12.548250	12.548250	1860.000000	12.548250				12.548250	1860.000000	12.548250			12.548250	1860.000000	12.548250	12.548250	1860.000000	12.548250	12.548250	1860.000000	12.548250	12.548250	1860.000000	12.548250	12.548250	1860.000000	12.548250	12.548250	1860.000000	12.548250	12.548250	1860.000000	12.548250	12.548250	1860.000000	12.548250
1861	12.555000	1861.000000	12.555000	12.555000	1861.000000	12.555000	12.555000	1861.000000	12.555000	12.555000	1861.000000	12.555000				12.555000	1861.000000	12.555000			12.555000	1861.000000	12.555000	12.555000	1861.000000	12.555000	12.555000	1861.000000	12.555000	12.555000	1861.000000	12.555000	12.555000	1861.000000	12.555000	12.555000	1861.000000	12.555000	12.555000	1861.000000	12.555000	12.555000	1861.000000	12.555000
1862	12.561750	1862.000000	12.561750	12.561750	1862.000000	12.561750	12.561750	1862.000000	12.561750	12.561750	1862.000000	12.561750				12.561750	1862.000000	12.561750			12.561750	1862.000000	12.561750	12.561750	1862.000000	12.561750	12.561750	1862.000000	12.561750	12.561750	1862.000000	12.561750	12.561750	1862.000000	12.561750	12.561750	1862.000000	12.561750	12.561750	1862.000000	12.561750	12.561750	1862.000000	12.561750
